name,parent,concept_name,source,standard_semantic_hierarchy
"Trim and molding (except motor vehicle), metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Trim, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Weatherstrip, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Window frames and sash, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Window screens, metal frame, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Windows, metal, manufacturing",Metal Window and Door Manufacturing ,Index Description,2022 NAICS,Yes
"Air cowls, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Awnings, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Canopies, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Casings, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Coal chutes, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Concrete forms, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Cornices, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Cowls, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Culverts, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Dampers, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Door hoods, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Downspouts, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Ducts, sheet metal, manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Eaves, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Elbows for conductor pipe, hot air ducts, and stovepipe, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Flooring, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Flues, stove and furnace, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Flumes, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Forms, concrete, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Furnace casings, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Furnace flues, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Guardrails, highway, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Gutters, sheet metal (except custom roll formed), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Hampers, laundry, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Highway guardrails, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Hoods, range (except household-type), sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Irrigation pipe, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Joists, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Louvers, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Machine guards, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Mail chutes, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Pile shells, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Pipe, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Radiator shields and enclosures, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Roof deck, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Roof ventilators, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Roofing, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
Sheet metal work (except stampings) manufacturing,Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Siding, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Spouts, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Stove boards, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Stove pipes and flues, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Studs, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Troughs, elevator, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Wells, light, sheet metal (except stampings), manufacturing",Sheet Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Acoustical suspension systems, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
Architectural metalwork manufacturing,Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Balcony railings, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Bank fixtures, ornamental metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Bannisters, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
Barn stanchions and standards manufacturing,Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Brasswork, ornamental, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Chain ladders, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Channels, furring metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Corrals, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Curtain wall, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Elevator guide rails, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Fences and gates (except wire), metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Fire escapes, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Flagpoles, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Flooring, open steel (i.e., grating), manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Furring channels, sheet metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Gates, holding, sheet metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Gates, metal (except wire), manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Gratings (i.e., open steel flooring) manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Grills and grillwork, sheet metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Grillwork, ornamental metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Guards, bannisters, and railings, sheet metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Ladders, metal chain, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Ladders, permanently installed, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Lath, expanded metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
Ornamental metalwork manufacturing,Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Partitions, ornamental metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Pipe bannisters, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Pipe guards, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Pipe railings, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Purlins, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Railings, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Registers, metal air, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Scaffolds, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Stair railings, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Stair treads, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Staircases, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Stairs, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Stalls, metal, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Treads, metal stair, manufacturing",Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
Wrought iron fences manufacturing,Ornamental and Architectural Metal Work Manufacturing ,Index Description,2022 NAICS,Yes
"Aftercoolers (i.e., heat exchangers) manufacturing",Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
Barometric condensers manufacturing,Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
Boiler casings manufacturing,Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
"Boilers, power, manufacturing",Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
"Condenser boxes, metal, manufacturing",Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
"Condensers, steam, manufacturing",Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
"Economizers (i.e., power boiler accessory) manufacturing",Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
"Exchangers, heat, manufacturing",Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
Heat exchangers manufacturing,Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
Intercooler shells manufacturing,Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
Marine power boilers manufacturing,Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
Nuclear control drive mechanisms manufacturing,Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
Nuclear reactor steam supply systems manufacturing,Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
Nuclear reactors control rod drive mechanisms manufacturing,Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
Nuclear reactors manufacturing,Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
Power boilers manufacturing,Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
"Reactors, nuclear, manufacturing",Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
Stationary power boilers manufacturing,Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
Steam condensers manufacturing,Power Boiler and Heat Exchanger Manufacturing,Index Description,2022 NAICS,Yes
"Absorbers, gas, heavy gauge metal, manufacturing",Metal Tank (Heavy Gauge) Manufacturing,Index Description,2022 NAICS,Yes
"Accumulators, industrial pressure vessels, heavy gauge metal, manufacturing",Metal Tank (Heavy Gauge) Manufacturing,Index Description,2022 NAICS,Yes
"Acetylene cylinders, heavy gauge metal, manufacturing",Metal Tank (Heavy Gauge) Manufacturing,Index Description,2022 NAICS,Yes
"Air receiver tanks, heavy gauge metal, manufacturing",Metal Tank (Heavy Gauge) Manufacturing,Index Description,2022 NAICS,Yes
"Annealing vats, heavy gauge metal, manufacturing",Metal Tank (Heavy Gauge) Manufacturing,Index Description,2022 NAICS,Yes
"Autoclaves, industrial-type, heavy gauge metal, manufacturing",Metal Tank (Heavy Gauge) Manufacturing,Index Description,2022 NAICS,Yes
"Bulk storage tanks, heavy gauge metal, manufacturing",Metal Tank (Heavy Gauge) Manufacturing,Index Description,2022 NAICS,Yes
